,Dataset,Model,Scenario,Variant,Metric,File Name,size_bytes,last_modified,Grid Info,Year
85087,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_1990.nc,244585670,2022-09-22T01:00:13+00:00,gn,1990
85088,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_1991.nc,244644888,2022-09-22T01:00:16+00:00,gn,1991
85089,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_1992.nc,245254037,2022-09-22T01:00:19+00:00,gn,1992
85090,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_1993.nc,244609758,2022-09-22T01:00:20+00:00,gn,1993
85091,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_1994.nc,245313348,2022-09-22T01:00:23+00:00,gn,1994
85092,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_1995.nc,244655593,2022-09-22T01:00:26+00:00,gn,1995
85093,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_1996.nc,245295296,2022-09-22T01:00:28+00:00,gn,1996
85094,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_1997.nc,244667478,2022-09-22T01:00:32+00:00,gn,1997
85095,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_1998.nc,244651461,2022-09-22T01:00:33+00:00,gn,1998
85096,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_1999.nc,244692873,2022-09-22T01:00:36+00:00,gn,1999
85097,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2000.nc,245361887,2022-09-22T01:00:38+00:00,gn,2000
85098,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2001.nc,244654864,2022-09-22T01:00:40+00:00,gn,2001
85099,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2002.nc,244590119,2022-09-22T01:00:43+00:00,gn,2002
85100,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2003.nc,244650088,2022-09-22T01:00:44+00:00,gn,2003
85101,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2004.nc,245473632,2022-09-22T01:00:47+00:00,gn,2004
85102,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2005.nc,244592725,2022-09-22T01:00:50+00:00,gn,2005
85103,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2006.nc,244623557,2022-09-22T01:00:52+00:00,gn,2006
85104,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2007.nc,244553886,2022-09-22T01:00:54+00:00,gn,2007
85105,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2008.nc,245332461,2022-09-22T01:00:56+00:00,gn,2008
85106,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2009.nc,244655616,2022-09-22T01:00:58+00:00,gn,2009
85107,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2010.nc,244436936,2022-09-22T01:01:01+00:00,gn,2010
85108,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2011.nc,244489879,2022-09-22T01:01:03+00:00,gn,2011
85109,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2012.nc,245246631,2022-09-22T01:01:05+00:00,gn,2012
85110,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2013.nc,244700067,2022-09-22T01:01:06+00:00,gn,2013
85111,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmax,tasmax_day_MIROC6_historical_r1i1p1f1_gn_2014.nc,244658340,2022-09-22T01:01:09+00:00,gn,2014
85112,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1950.nc,245882518,2022-09-22T01:01:12+00:00,gn,1950
85113,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1951.nc,245849032,2022-09-22T01:01:13+00:00,gn,1951
85114,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1952.nc,246487432,2022-09-22T01:01:16+00:00,gn,1952
85115,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1953.nc,245931020,2022-09-22T01:01:18+00:00,gn,1953
85116,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1954.nc,245866374,2022-09-22T01:01:20+00:00,gn,1954
85117,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1955.nc,245805860,2022-09-22T01:01:24+00:00,gn,1955
85118,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1956.nc,246456780,2022-09-22T01:01:25+00:00,gn,1956
85119,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1957.nc,245767855,2022-09-22T01:01:27+00:00,gn,1957
85120,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1958.nc,245876351,2022-09-22T01:01:29+00:00,gn,1958
85121,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1959.nc,246535659,2022-09-22T01:01:31+00:00,gn,1959
85122,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1960.nc,246438633,2022-09-22T01:01:34+00:00,gn,1960
85123,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1961.nc,245782687,2022-09-22T01:01:35+00:00,gn,1961
85124,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1962.nc,246407299,2022-09-22T01:01:37+00:00,gn,1962
85125,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1963.nc,245670514,2022-09-22T01:01:38+00:00,gn,1963
85126,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1964.nc,246458333,2022-09-22T01:01:41+00:00,gn,1964
85127,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1965.nc,245878592,2022-09-22T01:01:44+00:00,gn,1965
85128,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1966.nc,245796450,2022-09-22T01:01:44+00:00,gn,1966
85129,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1967.nc,245798478,2022-09-22T01:01:47+00:00,gn,1967
85130,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1968.nc,246436893,2022-09-22T01:01:48+00:00,gn,1968
85131,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1969.nc,245859832,2022-09-22T01:01:53+00:00,gn,1969
85132,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1970.nc,245788593,2022-09-22T01:01:57+00:00,gn,1970
85133,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1971.nc,246485385,2022-09-22T01:01:57+00:00,gn,1971
85134,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1972.nc,246469960,2022-09-22T01:02:00+00:00,gn,1972
85135,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1973.nc,245809122,2022-09-22T01:02:02+00:00,gn,1973
85136,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1974.nc,246494732,2022-09-22T01:02:04+00:00,gn,1974
85137,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1975.nc,245773711,2022-09-22T01:02:08+00:00,gn,1975
85138,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1976.nc,246436856,2022-09-22T01:02:08+00:00,gn,1976
85139,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1977.nc,245768297,2022-09-22T01:02:11+00:00,gn,1977
85140,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1978.nc,245665037,2022-09-22T01:02:13+00:00,gn,1978
85141,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1979.nc,246390202,2022-09-22T01:02:15+00:00,gn,1979
85142,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1980.nc,246440729,2022-09-22T01:02:18+00:00,gn,1980
85143,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1981.nc,245772263,2022-09-22T01:02:18+00:00,gn,1981
85144,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1982.nc,245682186,2022-09-22T01:02:21+00:00,gn,1982
85145,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1983.nc,245707802,2022-09-22T01:02:22+00:00,gn,1983
85146,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1984.nc,246466531,2022-09-22T01:02:25+00:00,gn,1984
85147,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1985.nc,245716002,2022-09-22T01:02:29+00:00,gn,1985
85148,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1986.nc,245771298,2022-09-22T01:02:29+00:00,gn,1986
85149,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1987.nc,245682287,2022-09-22T01:02:31+00:00,gn,1987
85150,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1988.nc,246404280,2022-09-22T01:02:32+00:00,gn,1988
85151,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1989.nc,245645377,2022-09-22T01:02:35+00:00,gn,1989
85152,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1990.nc,245586876,2022-09-22T01:02:39+00:00,gn,1990
85153,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1991.nc,245795741,2022-09-22T01:02:40+00:00,gn,1991
85154,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1992.nc,246352770,2022-09-22T01:02:43+00:00,gn,1992
85155,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1993.nc,245655325,2022-09-22T01:02:44+00:00,gn,1993
85156,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1994.nc,245637696,2022-09-22T01:02:48+00:00,gn,1994
85157,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1995.nc,245740589,2022-09-22T01:02:53+00:00,gn,1995
85158,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1996.nc,246351829,2022-09-22T01:02:53+00:00,gn,1996
85159,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1997.nc,245748262,2022-09-22T01:02:58+00:00,gn,1997
85160,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1998.nc,245756673,2022-09-22T01:02:59+00:00,gn,1998
85161,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_1999.nc,245629895,2022-09-22T01:03:03+00:00,gn,1999
85162,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2000.nc,246322524,2022-09-22T01:03:09+00:00,gn,2000
85163,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2001.nc,245625321,2022-09-22T01:03:09+00:00,gn,2001
85164,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2002.nc,245637597,2022-09-22T01:03:14+00:00,gn,2002
85165,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2003.nc,245631629,2022-09-22T01:03:15+00:00,gn,2003
85166,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2004.nc,246435544,2022-09-22T01:03:17+00:00,gn,2004
85167,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2005.nc,245565450,2022-09-22T01:03:21+00:00,gn,2005
85168,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2006.nc,245630316,2022-09-22T01:03:22+00:00,gn,2006
85169,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2007.nc,245548523,2022-09-22T01:03:25+00:00,gn,2007
85170,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2008.nc,246235956,2022-09-22T01:03:25+00:00,gn,2008
85171,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2009.nc,245544141,2022-09-22T01:03:28+00:00,gn,2009
85172,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2010.nc,245422962,2022-09-22T01:03:32+00:00,gn,2010
85173,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2011.nc,245473720,2022-09-22T01:03:32+00:00,gn,2011
85174,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2012.nc,246223601,2022-09-22T01:03:35+00:00,gn,2012
85175,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2013.nc,245534080,2022-09-22T01:03:36+00:00,gn,2013
85176,NEX-GDDP-CMIP6,MIROC6,historical,r1i1p1f1,tasmin,tasmin_day_MIROC6_historical_r1i1p1f1_gn_2014.nc,245539482,2022-09-22T01:03:39+00:00,gn,2014
85177,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2015_v1.1.nc,278087564,2023-09-07T08:50:17+00:00,gn,2015
85178,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2016_v1.1.nc,278308333,2023-09-07T08:50:17+00:00,gn,2016
85179,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2017_v1.1.nc,277650388,2023-09-07T08:50:21+00:00,gn,2017
85180,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2018_v1.1.nc,277774707,2023-09-07T08:50:22+00:00,gn,2018
85181,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2019_v1.1.nc,277533307,2023-09-07T08:50:25+00:00,gn,2019
85182,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2020_v1.1.nc,278743792,2023-09-07T08:50:29+00:00,gn,2020
85183,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2021_v1.1.nc,277956860,2023-09-07T08:50:29+00:00,gn,2021
85184,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2022_v1.1.nc,277786780,2023-09-07T08:50:33+00:00,gn,2022
85185,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2023_v1.1.nc,277845415,2023-09-07T08:50:34+00:00,gn,2023
85186,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2024_v1.1.nc,278575573,2023-09-07T08:50:37+00:00,gn,2024
85187,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2025_v1.1.nc,278095143,2023-09-07T08:50:40+00:00,gn,2025
85188,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2026_v1.1.nc,278232766,2023-09-07T08:50:40+00:00,gn,2026
85189,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2027_v1.1.nc,278083110,2023-09-07T08:50:45+00:00,gn,2027
85190,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2028_v1.1.nc,278637197,2023-09-07T08:50:46+00:00,gn,2028
85191,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2029_v1.1.nc,277787111,2023-09-07T08:50:49+00:00,gn,2029
85192,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2030_v1.1.nc,277887302,2023-09-07T08:50:52+00:00,gn,2030
85193,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2031_v1.1.nc,278165352,2023-09-07T08:50:52+00:00,gn,2031
85194,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2032_v1.1.nc,278869251,2023-09-07T08:50:57+00:00,gn,2032
85195,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2033_v1.1.nc,277722579,2023-09-07T08:50:57+00:00,gn,2033
85196,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2034_v1.1.nc,277769143,2023-09-07T08:51:00+00:00,gn,2034
85197,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2035_v1.1.nc,277903943,2023-09-07T08:51:04+00:00,gn,2035
85198,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2036_v1.1.nc,278585973,2023-09-07T08:51:04+00:00,gn,2036
85199,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2037_v1.1.nc,278190053,2023-09-07T08:51:08+00:00,gn,2037
85200,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2038_v1.1.nc,278356733,2023-09-07T08:51:08+00:00,gn,2038
85201,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2039_v1.1.nc,278158065,2023-09-07T08:51:11+00:00,gn,2039
85202,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2040_v1.1.nc,279115729,2023-09-07T08:51:15+00:00,gn,2040
85203,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2041_v1.1.nc,277577604,2023-09-07T08:51:15+00:00,gn,2041
85204,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2042_v1.1.nc,278019364,2023-09-07T08:51:19+00:00,gn,2042
85205,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2043_v1.1.nc,278398601,2023-09-07T08:51:19+00:00,gn,2043
85206,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2044_v1.1.nc,279120100,2023-09-07T08:51:22+00:00,gn,2044
85207,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2045_v1.1.nc,277974676,2023-09-07T08:51:26+00:00,gn,2045
85208,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2046_v1.1.nc,278491316,2023-09-07T08:51:26+00:00,gn,2046
85209,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2047_v1.1.nc,278051354,2023-09-07T08:51:30+00:00,gn,2047
85210,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2048_v1.1.nc,278982581,2023-09-07T08:51:30+00:00,gn,2048
85211,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2049_v1.1.nc,278071143,2023-09-07T08:51:34+00:00,gn,2049
85212,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2050_v1.1.nc,277935594,2023-09-07T08:52:08+00:00,gn,2050
85213,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2051_v1.1.nc,278614741,2023-09-07T08:52:08+00:00,gn,2051
85214,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2052_v1.1.nc,279352463,2023-09-07T08:52:13+00:00,gn,2052
85215,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2053_v1.1.nc,278504967,2023-09-07T08:52:13+00:00,gn,2053
85216,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2054_v1.1.nc,278529899,2023-09-07T08:52:16+00:00,gn,2054
85217,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2055_v1.1.nc,277996427,2023-09-07T08:52:20+00:00,gn,2055
85218,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2056_v1.1.nc,278941790,2023-09-07T08:52:20+00:00,gn,2056
85219,NEX-GDDP-CMIP6,MIROC6,ssp126,r1i1p1f1,hurs,hurs_day_MIROC6_ssp126_r1i1p1f1_gn_2057_v1.1.nc,277718984,2023-09-07T08:52:24+00:00,gn,2057
